"Förvärvsarbetande nattbefolkning 16- år by År, Delområde, Arbetsdelområde and Kön"

"År"	"Delområde"	"Arbetsdelområde"	"Kön"	Förvärvsarbetande nattbefolkning 16- år
"2020"	"Restförda"	"Marieområdet"	"Totalt"	0
"2020"	"Restförda"	"Universitetsområdet"	"Totalt"	0
"2020"	"Restförda"	"Tomteboområdet"	"Totalt"	0
"2020"	"Restförda"	"Holmsund"	"Totalt"	0
"2020"	"Restförda"	"Hörnefors"	"Totalt"	0
"2020"	"Restförda"	"Sävar"	"Totalt"	0
"2020"	"Restförda"	"Holmön"	"Totalt"	0
"2020"	"Restförda"	"Umeå östra landsbygd"	"Totalt"	0
"2020"	"Restförda"	"Uppgift saknas"	"Totalt"	0
"2020"	"Restförda"	"Ospecificerad arbetsplats"	"Totalt"	0
"2020"	"Restförda"	"Arbetsplatsen saknar NYKO"	"Totalt"	0
"2020"	"Restförda"	"Växlande arbetskraft"	"Totalt"	0
"2020"	"Restförda"	"Totalt"	"Totalt"	0
"2020"	"Restförda"	"I20-området"	"Totalt"	0
"2020"	"Totalt"	"Berghem"	"Totalt"	393
"2020"	"Totalt"	"Haga/Sandbacka"	"Totalt"	1191
"2020"	"Totalt"	"Centrala staden"	"Totalt"	14620
"2020"	"Totalt"	"Västerslätt"	"Totalt"	4035
"2020"	"Totalt"	"Ersboda/Ersmark"	"Totalt"	3532
"2020"	"Totalt"	"Backen"	"Totalt"	2597
"2020"	"Totalt"	"Umeå västra landsbygd"	"Totalt"	836
"2020"	"Totalt"	"Tavelsjö"	"Totalt"	285
"2020"	"Totalt"	"Teg"	"Totalt"	6417
"2020"	"Totalt"	"Umeå södra landsbygd"	"Totalt"	631
"2020"	"Totalt"	"Östra stadsdelen"	"Totalt"	2601
"2020"	"Totalt"	"Marieområdet"	"Totalt"	2183
"2020"	"Totalt"	"Universitetsområdet"	"Totalt"	10624
"2020"	"Totalt"	"Tomteboområdet"	"Totalt"	519
"2020"	"Totalt"	"Holmsund"	"Totalt"	1741
"2020"	"Totalt"	"Hörnefors"	"Totalt"	573
"2020"	"Totalt"	"Sävar"	"Totalt"	1092
"2020"	"Totalt"	"Holmön"	"Totalt"	18
"2020"	"Totalt"	"Umeå östra landsbygd"	"Totalt"	170
"2020"	"Totalt"	"Uppgift saknas"	"Totalt"	0
"2020"	"Totalt"	"Ospecificerad arbetsplats"	"Totalt"	1955
"2020"	"Totalt"	"Arbetsplatsen saknar NYKO"	"Totalt"	53
"2020"	"Totalt"	"Växlande arbetskraft"	"Totalt"	1650
"2020"	"Totalt"	"Totalt"	"Totalt"	59748
"2020"	"Totalt"	"I20-området"	"Totalt"	2032
"2020"	"Universitetsområdet"	"Berghem"	"Totalt"	10
"2020"	"Universitetsområdet"	"Haga/Sandbacka"	"Totalt"	31
"2020"	"Universitetsområdet"	"Centrala staden"	"Totalt"	337
"2020"	"Universitetsområdet"	"Västerslätt"	"Totalt"	68
"2020"	"Universitetsområdet"	"Ersboda/Ersmark"	"Totalt"	77
"2020"	"Universitetsområdet"	"Backen"	"Totalt"	44
"2020"	"Universitetsområdet"	"Umeå västra landsbygd"	"Totalt"	2
"2020"	"Universitetsområdet"	"Tavelsjö"	"Totalt"	0
"2020"	"Universitetsområdet"	"Teg"	"Totalt"	120
"2020"	"Universitetsområdet"	"Umeå södra landsbygd"	"Totalt"	8
"2020"	"Universitetsområdet"	"Östra stadsdelen"	"Totalt"	83
"2020"	"Universitetsområdet"	"Marieområdet"	"Totalt"	56
"2020"	"Universitetsområdet"	"Universitetsområdet"	"Totalt"	304
"2020"	"Universitetsområdet"	"Tomteboområdet"	"Totalt"	14
"2020"	"Universitetsområdet"	"Holmsund"	"Totalt"	14
"2020"	"Universitetsområdet"	"Hörnefors"	"Totalt"	1
"2020"	"Universitetsområdet"	"Sävar"	"Totalt"	9
"2020"	"Universitetsområdet"	"Holmön"	"Totalt"	0
"2020"	"Universitetsområdet"	"Umeå östra landsbygd"	"Totalt"	1
"2020"	"Universitetsområdet"	"Uppgift saknas"	"Totalt"	0
"2020"	"Universitetsområdet"	"Ospecificerad arbetsplats"	"Totalt"	84
"2020"	"Universitetsområdet"	"Arbetsplatsen saknar NYKO"	"Totalt"	2
"2020"	"Universitetsområdet"	"Växlande arbetskraft"	"Totalt"	66
"2020"	"Universitetsområdet"	"Totalt"	"Totalt"	1376
"2020"	"Universitetsområdet"	"I20-området"	"Totalt"	45
"2020"	"I20-området"	"Berghem"	"Totalt"	0
"2020"	"I20-området"	"Haga/Sandbacka"	"Totalt"	0
"2020"	"I20-området"	"Centrala staden"	"Totalt"	0
"2020"	"I20-området"	"Västerslätt"	"Totalt"	0
"2020"	"I20-området"	"Ersboda/Ersmark"	"Totalt"	0
"2020"	"I20-området"	"Backen"	"Totalt"	0
"2020"	"I20-området"	"Umeå västra landsbygd"	"Totalt"	0
"2020"	"I20-området"	"Tavelsjö"	"Totalt"	0
"2020"	"I20-området"	"Teg"	"Totalt"	0
"2020"	"I20-området"	"Umeå södra landsbygd"	"Totalt"	0
"2020"	"I20-området"	"Östra stadsdelen"	"Totalt"	0
"2020"	"I20-området"	"Marieområdet"	"Totalt"	0
"2020"	"I20-området"	"Universitetsområdet"	"Totalt"	0
"2020"	"I20-området"	"Tomteboområdet"	"Totalt"	0
"2020"	"I20-området"	"Holmsund"	"Totalt"	0
"2020"	"I20-området"	"Hörnefors"	"Totalt"	0
"2020"	"I20-området"	"Sävar"	"Totalt"	0
"2020"	"I20-området"	"Holmön"	"Totalt"	0
"2020"	"I20-området"	"Umeå östra landsbygd"	"Totalt"	0
"2020"	"I20-området"	"Uppgift saknas"	"Totalt"	0
"2020"	"I20-området"	"Ospecificerad arbetsplats"	"Totalt"	0
"2020"	"I20-området"	"Arbetsplatsen saknar NYKO"	"Totalt"	0
"2020"	"I20-området"	"Växlande arbetskraft"	"Totalt"	0
"2020"	"I20-området"	"Totalt"	"Totalt"	0
"2020"	"I20-området"	"I20-området"	"Totalt"	0
"2021"	"Berghem"	"Berghem"	"Totalt"	81
"2021"	"Berghem"	"Haga/Sandbacka"	"Totalt"	37
"2021"	"Berghem"	"Centrala staden"	"Totalt"	421
"2021"	"Berghem"	"Västerslätt"	"Totalt"	78
"2021"	"Berghem"	"Ersboda/Ersmark"	"Totalt"	68
"2021"	"Berghem"	"Backen"	"Totalt"	41
"2021"	"Berghem"	"Umeå västra landsbygd"	"Totalt"	8
"2021"	"Berghem"	"Tavelsjö"	"Totalt"	4
"2021"	"Berghem"	"Teg"	"Totalt"	112
"2021"	"Berghem"	"Umeå södra landsbygd"	"Totalt"	7
"2021"	"Berghem"	"Östra stadsdelen"	"Totalt"	58
"2021"	"Berghem"	"Marieområdet"	"Totalt"	69
"2021"	"Berghem"	"Universitetsområdet"	"Totalt"	511
"2021"	"Berghem"	"Tomteboområdet"	"Totalt"	10
"2021"	"Berghem"	"Holmsund"	"Totalt"	22
"2021"	"Berghem"	"Hörnefors"	"Totalt"	6
"2021"	"Berghem"	"Sävar"	"Totalt"	3
"2021"	"Berghem"	"Holmön"	"Totalt"	0
"2021"	"Berghem"	"Umeå östra landsbygd"	"Totalt"	0
"2021"	"Berghem"	"Uppgift saknas"	"Totalt"	0
"2021"	"Berghem"	"Ospecificerad arbetsplats"	"Totalt"	70
"2021"	"Berghem"	"Arbetsplatsen saknar NYKO"	"Totalt"	2
"2021"	"Berghem"	"Växlande arbetskraft"	"Totalt"	37
"2021"	"Berghem"	"Totalt"	"Totalt"	1701
"2021"	"Berghem"	"I20-området"	"Totalt"	56
"2021"	"Haga/Sandbacka"	"Berghem"	"Totalt"	29
"2021"	"Haga/Sandbacka"	"Haga/Sandbacka"	"Totalt"	315
"2021"	"Haga/Sandbacka"	"Centrala staden"	"Totalt"	1233
"2021"	"Haga/Sandbacka"	"Västerslätt"	"Totalt"	287
"2021"	"Haga/Sandbacka"	"Ersboda/Ersmark"	"Totalt"	265
"2021"	"Haga/Sandbacka"	"Backen"	"Totalt"	133
"2021"	"Haga/Sandbacka"	"Umeå västra landsbygd"	"Totalt"	26
"2021"	"Haga/Sandbacka"	"Tavelsjö"	"Totalt"	5
"2021"	"Haga/Sandbacka"	"Teg"	"Totalt"	428
"2021"	"Haga/Sandbacka"	"Umeå södra landsbygd"	"Totalt"	18
"2021"	"Haga/Sandbacka"	"Östra stadsdelen"	"Totalt"	145
"2021"	"Haga/Sandbacka"	"Marieområdet"	"Totalt"	144
"2021"	"Haga/Sandbacka"	"Universitetsområdet"	"Totalt"	654
"2021"	"Haga/Sandbacka"	"Tomteboområdet"	"Totalt"	13
"2021"	"Haga/Sandbacka"	"Holmsund"	"Totalt"	60
"2021"	"Haga/Sandbacka"	"Hörnefors"	"Totalt"	14
"2021"	"Haga/Sandbacka"	"Sävar"	"Totalt"	35
"2021"	"Haga/Sandbacka"	"Holmön"	"Totalt"	0
"2021"	"Haga/Sandbacka"	"Umeå östra landsbygd"	"Totalt"	9
"2021"	"Haga/Sandbacka"	"Uppgift saknas"	"Totalt"	0
"2021"	"Haga/Sandbacka"	"Ospecificerad arbetsplats"	"Totalt"	122
"2021"	"Haga/Sandbacka"	"Arbetsplatsen saknar NYKO"	"Totalt"	5
"2021"	"Haga/Sandbacka"	"Växlande arbetskraft"	"Totalt"	91
"2021"	"Haga/Sandbacka"	"Totalt"	"Totalt"	4194
"2021"	"Haga/Sandbacka"	"I20-området"	"Totalt"	163
"2021"	"Centrala staden"	"Berghem"	"Totalt"	37
"2021"	"Centrala staden"	"Haga/Sandbacka"	"Totalt"	120
"2021"	"Centrala staden"	"Centrala staden"	"Totalt"	2448
"2021"	"Centrala staden"	"Västerslätt"	"Totalt"	366
"2021"	"Centrala staden"	"Ersboda/Ersmark"	"Totalt"	309
"2021"	"Centrala staden"	"Backen"	"Totalt"	241
"2021"	"Centrala staden"	"Umeå västra landsbygd"	"Totalt"	59
"2021"	"Centrala staden"	"Tavelsjö"	"Totalt"	6
"2021"	"Centrala staden"	"Teg"	"Totalt"	646
"2021"	"Centrala staden"	"Umeå södra landsbygd"	"Totalt"	16
"2021"	"Centrala staden"	"Östra stadsdelen"	"Totalt"	252
"2021"	"Centrala staden"	"Marieområdet"	"Totalt"	186
"2021"	"Centrala staden"	"Universitetsområdet"	"Totalt"	1199
"2021"	"Centrala staden"	"Tomteboområdet"	"Totalt"	22
"2021"	"Centrala staden"	"Holmsund"	"Totalt"	83
"2021"	"Centrala staden"	"Hörnefors"	"Totalt"	17
"2021"	"Centrala staden"	"Sävar"	"Totalt"	31
"2021"	"Centrala staden"	"Holmön"	"Totalt"	2
"2021"	"Centrala staden"	"Umeå östra landsbygd"	"Totalt"	4
"2021"	"Centrala staden"	"Uppgift saknas"	"Totalt"	0
"2021"	"Centrala staden"	"Ospecificerad arbetsplats"	"Totalt"	215
"2021"	"Centrala staden"	"Arbetsplatsen saknar NYKO"	"Totalt"	12
"2021"	"Centrala staden"	"Växlande arbetskraft"	"Totalt"	166
"2021"	"Centrala staden"	"Totalt"	"Totalt"	6638
"2021"	"Centrala staden"	"I20-området"	"Totalt"	201
"2021"	"Västerslätt"	"Berghem"	"Totalt"	1
"2021"	"Västerslätt"	"Haga/Sandbacka"	"Totalt"	20
"2021"	"Västerslätt"	"Centrala staden"	"Totalt"	269
"2021"	"Västerslätt"	"Västerslätt"	"Totalt"	155
"2021"	"Västerslätt"	"Ersboda/Ersmark"	"Totalt"	49
"2021"	"Västerslätt"	"Backen"	"Totalt"	60
"2021"	"Västerslätt"	"Umeå västra landsbygd"	"Totalt"	15
"2021"	"Västerslätt"	"Tavelsjö"	"Totalt"	1
"2021"	"Västerslätt"	"Teg"	"Totalt"	117
"2021"	"Västerslätt"	"Umeå södra landsbygd"	"Totalt"	5
"2021"	"Västerslätt"	"Östra stadsdelen"	"Totalt"	21
"2021"	"Västerslätt"	"Marieområdet"	"Totalt"	32
"2021"	"Västerslätt"	"Universitetsområdet"	"Totalt"	129
"2021"	"Västerslätt"	"Tomteboområdet"	"Totalt"	0
"2021"	"Västerslätt"	"Holmsund"	"Totalt"	12
"2021"	"Västerslätt"	"Hörnefors"	"Totalt"	1
"2021"	"Västerslätt"	"Sävar"	"Totalt"	6
"2021"	"Västerslätt"	"Holmön"	"Totalt"	0
"2021"	"Västerslätt"	"Umeå östra landsbygd"	"Totalt"	3
"2021"	"Västerslätt"	"Uppgift saknas"	"Totalt"	0
"2021"	"Västerslätt"	"Ospecificerad arbetsplats"	"Totalt"	28
"2021"	"Västerslätt"	"Arbetsplatsen saknar NYKO"	"Totalt"	2
"2021"	"Västerslätt"	"Växlande arbetskraft"	"Totalt"	14
"2021"	"Västerslätt"	"Totalt"	"Totalt"	977
"2021"	"Västerslätt"	"I20-området"	"Totalt"	37
"2021"	"Ersboda/Ersmark"	"Berghem"	"Totalt"	25
"2021"	"Ersboda/Ersmark"	"Haga/Sandbacka"	"Totalt"	105
"2021"	"Ersboda/Ersmark"	"Centrala staden"	"Totalt"	928
"2021"	"Ersboda/Ersmark"	"Västerslätt"	"Totalt"	299
"2021"	"Ersboda/Ersmark"	"Ersboda/Ersmark"	"Totalt"	750
"2021"	"Ersboda/Ersmark"	"Backen"	"Totalt"	171
"2021"	"Ersboda/Ersmark"	"Umeå västra landsbygd"	"Totalt"	43
"2021"	"Ersboda/Ersmark"	"Tavelsjö"	"Totalt"	3
"2021"	"Ersboda/Ersmark"	"Teg"	"Totalt"	383
"2021"	"Ersboda/Ersmark"	"Umeå södra landsbygd"	"Totalt"	11
"2021"	"Ersboda/Ersmark"	"Östra stadsdelen"	"Totalt"	175
"2021"	"Ersboda/Ersmark"	"Marieområdet"	"Totalt"	231
"2021"	"Ersboda/Ersmark"	"Universitetsområdet"	"Totalt"	646
"2021"	"Ersboda/Ersmark"	"Tomteboområdet"	"Totalt"	24
"2021"	"Ersboda/Ersmark"	"Holmsund"	"Totalt"	45
"2021"	"Ersboda/Ersmark"	"Hörnefors"	"Totalt"	7
"2021"	"Ersboda/Ersmark"	"Sävar"	"Totalt"	53
"2021"	"Ersboda/Ersmark"	"Holmön"	"Totalt"	0
"2021"	"Ersboda/Ersmark"	"Umeå östra landsbygd"	"Totalt"	15
"2021"	"Ersboda/Ersmark"	"Uppgift saknas"	"Totalt"	0
"2021"	"Ersboda/Ersmark"	"Ospecificerad arbetsplats"	"Totalt"	147
"2021"	"Ersboda/Ersmark"	"Arbetsplatsen saknar NYKO"	"Totalt"	8
"2021"	"Ersboda/Ersmark"	"Växlande arbetskraft"	"Totalt"	198
"2021"	"Ersboda/Ersmark"	"Totalt"	"Totalt"	4443
"2021"	"Ersboda/Ersmark"	"I20-området"	"Totalt"	176
"2021"	"Backen"	"Berghem"	"Totalt"	23
"2021"	"Backen"	"Haga/Sandbacka"	"Totalt"	96
"2021"	"Backen"	"Centrala staden"	"Totalt"	1680
"2021"	"Backen"	"Västerslätt"	"Totalt"	508
"2021"	"Backen"	"Ersboda/Ersmark"	"Totalt"	282
"2021"	"Backen"	"Backen"	"Totalt"	890
"2021"	"Backen"	"Umeå västra landsbygd"	"Totalt"	88
"2021"	"Backen"	"Tavelsjö"	"Totalt"	12
"2021"	"Backen"	"Teg"	"Totalt"	580
"2021"	"Backen"	"Umeå södra landsbygd"	"Totalt"	28
"2021"	"Backen"	"Östra stadsdelen"	"Totalt"	172
"2021"	"Backen"	"Marieområdet"	"Totalt"	136
"2021"	"Backen"	"Universitetsområdet"	"Totalt"	768
"2021"	"Backen"	"Tomteboområdet"	"Totalt"	30
"2021"	"Backen"	"Holmsund"	"Totalt"	51
"2021"	"Backen"	"Hörnefors"	"Totalt"	9
"2021"	"Backen"	"Sävar"	"Totalt"	38
"2021"	"Backen"	"Holmön"	"Totalt"	0
"2021"	"Backen"	"Umeå östra landsbygd"	"Totalt"	6
"2021"	"Backen"	"Uppgift saknas"	"Totalt"	0
"2021"	"Backen"	"Ospecificerad arbetsplats"	"Totalt"	157
"2021"	"Backen"	"Arbetsplatsen saknar NYKO"	"Totalt"	6
"2021"	"Backen"	"Växlande arbetskraft"	"Totalt"	144
"2021"	"Backen"	"Totalt"	"Totalt"	5923
"2021"	"Backen"	"I20-området"	"Totalt"	219
"2021"	"Umeå västra landsbygd"	"Berghem"	"Totalt"	8
"2021"	"Umeå västra landsbygd"	"Haga/Sandbacka"	"Totalt"	25
"2021"	"Umeå västra landsbygd"	"Centrala staden"	"Totalt"	368
"2021"	"Umeå västra landsbygd"	"Västerslätt"	"Totalt"	201
"2021"	"Umeå västra landsbygd"	"Ersboda/Ersmark"	"Totalt"	107
"2021"	"Umeå västra landsbygd"	"Backen"	"Totalt"	96
"2021"	"Umeå västra landsbygd"	"Umeå västra landsbygd"	"Totalt"	334
"2021"	"Umeå västra landsbygd"	"Tavelsjö"	"Totalt"	13
"2021"	"Umeå västra landsbygd"	"Teg"	"Totalt"	189
"2021"	"Umeå västra landsbygd"	"Umeå södra landsbygd"	"Totalt"	8
"2021"	"Umeå västra landsbygd"	"Östra stadsdelen"	"Totalt"	63
"2021"	"Umeå västra landsbygd"	"Marieområdet"	"Totalt"	60
"2021"	"Umeå västra landsbygd"	"Universitetsområdet"	"Totalt"	249
"2021"	"Umeå västra landsbygd"	"Tomteboområdet"	"Totalt"	6
"2021"	"Umeå västra landsbygd"	"Holmsund"	"Totalt"	17
"2021"	"Umeå västra landsbygd"	"Hörnefors"	"Totalt"	4
"2021"	"Umeå västra landsbygd"	"Sävar"	"Totalt"	16
"2021"	"Umeå västra landsbygd"	"Holmön"	"Totalt"	0
"2021"	"Umeå västra landsbygd"	"Umeå östra landsbygd"	"Totalt"	1
"2021"	"Umeå västra landsbygd"	"Uppgift saknas"	"Totalt"	0
"2021"	"Umeå västra landsbygd"	"Ospecificerad arbetsplats"	"Totalt"	36
"2021"	"Umeå västra landsbygd"	"Arbetsplatsen saknar NYKO"	"Totalt"	2
"2021"	"Umeå västra landsbygd"	"Växlande arbetskraft"	"Totalt"	32
"2021"	"Umeå västra landsbygd"	"Totalt"	"Totalt"	1913
"2021"	"Umeå västra landsbygd"	"I20-området"	"Totalt"	78
"2021"	"Tavelsjö"	"Berghem"	"Totalt"	3
"2021"	"Tavelsjö"	"Haga/Sandbacka"	"Totalt"	16
"2021"	"Tavelsjö"	"Centrala staden"	"Totalt"	190
"2021"	"Tavelsjö"	"Västerslätt"	"Totalt"	119
"2021"	"Tavelsjö"	"Ersboda/Ersmark"	"Totalt"	60
"2021"	"Tavelsjö"	"Backen"	"Totalt"	41
"2021"	"Tavelsjö"	"Umeå västra landsbygd"	"Totalt"	33
"2021"	"Tavelsjö"	"Tavelsjö"	"Totalt"	243
"2021"	"Tavelsjö"	"Teg"	"Totalt"	124
"2021"	"Tavelsjö"	"Umeå södra landsbygd"	"Totalt"	7
"2021"	"Tavelsjö"	"Östra stadsdelen"	"Totalt"	35
"2021"	"Tavelsjö"	"Marieområdet"	"Totalt"	32
"2021"	"Tavelsjö"	"Universitetsområdet"	"Totalt"	108
"2021"	"Tavelsjö"	"Tomteboområdet"	"Totalt"	1
"2021"	"Tavelsjö"	"Holmsund"	"Totalt"	10
"2021"	"Tavelsjö"	"Hörnefors"	"Totalt"	0
"2021"	"Tavelsjö"	"Sävar"	"Totalt"	9
"2021"	"Tavelsjö"	"Holmön"	"Totalt"	0
"2021"	"Tavelsjö"	"Umeå östra landsbygd"	"Totalt"	4
"2021"	"Tavelsjö"	"Uppgift saknas"	"Totalt"	0
"2021"	"Tavelsjö"	"Ospecificerad arbetsplats"	"Totalt"	31
"2021"	"Tavelsjö"	"Arbetsplatsen saknar NYKO"	"Totalt"	3
"2021"	"Tavelsjö"	"Växlande arbetskraft"	"Totalt"	17
"2021"	"Tavelsjö"	"Totalt"	"Totalt"	1123
"2021"	"Tavelsjö"	"I20-området"	"Totalt"	37
"2021"	"Teg"	"Berghem"	"Totalt"	27
"2021"	"Teg"	"Haga/Sandbacka"	"Totalt"	108
"2021"	"Teg"	"Centrala staden"	"Totalt"	1712
"2021"	"Teg"	"Västerslätt"	"Totalt"	441
"2021"	"Teg"	"Ersboda/Ersmark"	"Totalt"	303
"2021"	"Teg"	"Backen"	"Totalt"	210
"2021"	"Teg"	"Umeå västra landsbygd"	"Totalt"	52
"2021"	"Teg"	"Tavelsjö"	"Totalt"	1
"2021"	"Teg"	"Teg"	"Totalt"	1594
"2021"	"Teg"	"Umeå södra landsbygd"	"Totalt"	59
"2021"	"Teg"	"Östra stadsdelen"	"Totalt"	196
"2021"	"Teg"	"Marieområdet"	"Totalt"	172
"2021"	"Teg"	"Universitetsområdet"	"Totalt"	814
"2021"	"Teg"	"Tomteboområdet"	"Totalt"	24
"2021"	"Teg"	"Holmsund"	"Totalt"	101
"2021"	"Teg"	"Hörnefors"	"Totalt"	27
"2021"	"Teg"	"Sävar"	"Totalt"	31
"2021"	"Teg"	"Holmön"	"Totalt"	0
"2021"	"Teg"	"Umeå östra landsbygd"	"Totalt"	3
"2021"	"Teg"	"Uppgift saknas"	"Totalt"	0
"2021"	"Teg"	"Ospecificerad arbetsplats"	"Totalt"	193
"2021"	"Teg"	"Arbetsplatsen saknar NYKO"	"Totalt"	5
"2021"	"Teg"	"Växlande arbetskraft"	"Totalt"	144
"2021"	"Teg"	"Totalt"	"Totalt"	6442
"2021"	"Teg"	"I20-området"	"Totalt"	225
"2021"	"Umeå södra landsbygd"	"Berghem"	"Totalt"	8
"2021"	"Umeå södra landsbygd"	"Haga/Sandbacka"	"Totalt"	32
"2021"	"Umeå södra landsbygd"	"Centrala staden"	"Totalt"	545
"2021"	"Umeå södra landsbygd"	"Västerslätt"	"Totalt"	241
"2021"	"Umeå södra landsbygd"	"Ersboda/Ersmark"	"Totalt"	109
"2021"	"Umeå södra landsbygd"	"Backen"	"Totalt"	77
"2021"	"Umeå södra landsbygd"	"Umeå västra landsbygd"	"Totalt"	23
"2021"	"Umeå södra landsbygd"	"Tavelsjö"	"Totalt"	3
"2021"	"Umeå södra landsbygd"	"Teg"	"Totalt"	401
"2021"	"Umeå södra landsbygd"	"Umeå södra landsbygd"	"Totalt"	350
"2021"	"Umeå södra landsbygd"	"Östra stadsdelen"	"Totalt"	82
"2021"	"Umeå södra landsbygd"	"Marieområdet"	"Totalt"	79
"2021"	"Umeå södra landsbygd"	"Universitetsområdet"	"Totalt"	355
"2021"	"Umeå södra landsbygd"	"Tomteboområdet"	"Totalt"	5
"2021"	"Umeå södra landsbygd"	"Holmsund"	"Totalt"	42
"2021"	"Umeå södra landsbygd"	"Hörnefors"	"Totalt"	16
"2021"	"Umeå södra landsbygd"	"Sävar"	"Totalt"	14
"2021"	"Umeå södra landsbygd"	"Holmön"	"Totalt"	0
"2021"	"Umeå södra landsbygd"	"Umeå östra landsbygd"	"Totalt"	4
"2021"	"Umeå södra landsbygd"	"Uppgift saknas"	"Totalt"	0
"2021"	"Umeå södra landsbygd"	"Ospecificerad arbetsplats"	"Totalt"	65
"2021"	"Umeå södra landsbygd"	"Arbetsplatsen saknar NYKO"	"Totalt"	7
"2021"	"Umeå södra landsbygd"	"Växlande arbetskraft"	"Totalt"	30
"2021"	"Umeå södra landsbygd"	"Totalt"	"Totalt"	2587
"2021"	"Umeå södra landsbygd"	"I20-området"	"Totalt"	99
"2021"	"Östra stadsdelen"	"Berghem"	"Totalt"	29
"2021"	"Östra stadsdelen"	"Haga/Sandbacka"	"Totalt"	86
"2021"	"Östra stadsdelen"	"Centrala staden"	"Totalt"	1173
"2021"	"Östra stadsdelen"	"Västerslätt"	"Totalt"	212
"2021"	"Östra stadsdelen"	"Ersboda/Ersmark"	"Totalt"	254
"2021"	"Östra stadsdelen"	"Backen"	"Totalt"	144
"2021"	"Östra stadsdelen"	"Umeå västra landsbygd"	"Totalt"	28
"2021"	"Östra stadsdelen"	"Tavelsjö"	"Totalt"	2
"2021"	"Östra stadsdelen"	"Teg"	"Totalt"	418
"2021"	"Östra stadsdelen"	"Umeå södra landsbygd"	"Totalt"	12
"2021"	"Östra stadsdelen"	"Östra stadsdelen"	"Totalt"	563
"2021"	"Östra stadsdelen"	"Marieområdet"	"Totalt"	160
"2021"	"Östra stadsdelen"	"Universitetsområdet"	"Totalt"	1533
"2021"	"Östra stadsdelen"	"Tomteboområdet"	"Totalt"	69
"2021"	"Östra stadsdelen"	"Holmsund"	"Totalt"	85
"2021"	"Östra stadsdelen"	"Hörnefors"	"Totalt"	15
"2021"	"Östra stadsdelen"	"Sävar"	"Totalt"	30
"2021"	"Östra stadsdelen"	"Holmön"	"Totalt"	0
"2021"	"Östra stadsdelen"	"Umeå östra landsbygd"	"Totalt"	6
"2021"	"Östra stadsdelen"	"Uppgift saknas"	"Totalt"	0
"2021"	"Östra stadsdelen"	"Ospecificerad arbetsplats"	"Totalt"	273
"2021"	"Östra stadsdelen"	"Arbetsplatsen saknar NYKO"	"Totalt"	6
"2021"	"Östra stadsdelen"	"Växlande arbetskraft"	"Totalt"	245
"2021"	"Östra stadsdelen"	"Totalt"	"Totalt"	5513
"2021"	"Östra stadsdelen"	"I20-området"	"Totalt"	170
"2021"	"Marieområdet"	"Berghem"	"Totalt"	27
"2021"	"Marieområdet"	"Haga/Sandbacka"	"Totalt"	88
"2021"	"Marieområdet"	"Centrala staden"	"Totalt"	889
"2021"	"Marieområdet"	"Västerslätt"	"Totalt"	232
"2021"	"Marieområdet"	"Ersboda/Ersmark"	"Totalt"	328
"2021"	"Marieområdet"	"Backen"	"Totalt"	130
"2021"	"Marieområdet"	"Umeå västra landsbygd"	"Totalt"	42
"2021"	"Marieområdet"	"Tavelsjö"	"Totalt"	8
"2021"	"Marieområdet"	"Teg"	"Totalt"	332
"2021"	"Marieområdet"	"Umeå södra landsbygd"	"Totalt"	10
"2021"	"Marieområdet"	"Östra stadsdelen"	"Totalt"	150
"2021"	"Marieområdet"	"Marieområdet"	"Totalt"	413
"2021"	"Marieområdet"	"Universitetsområdet"	"Totalt"	956
"2021"	"Marieområdet"	"Tomteboområdet"	"Totalt"	29
"2021"	"Marieområdet"	"Holmsund"	"Totalt"	56
"2021"	"Marieområdet"	"Hörnefors"	"Totalt"	16
"2021"	"Marieområdet"	"Sävar"	"Totalt"	49
"2021"	"Marieområdet"	"Holmön"	"Totalt"	0
"2021"	"Marieområdet"	"Umeå östra landsbygd"	"Totalt"	9
"2021"	"Marieområdet"	"Uppgift saknas"	"Totalt"	0
"2021"	"Marieområdet"	"Ospecificerad arbetsplats"	"Totalt"	134
"2021"	"Marieområdet"	"Arbetsplatsen saknar NYKO"	"Totalt"	2
"2021"	"Marieområdet"	"Växlande arbetskraft"	"Totalt"	134
"2021"	"Marieområdet"	"Totalt"	"Totalt"	4178
"2021"	"Marieområdet"	"I20-området"	"Totalt"	144
"2021"	"Universitetsområde"	"Berghem"	"Totalt"	..
"2021"	"Universitetsområde"	"Haga/Sandbacka"	"Totalt"	..
"2021"	"Universitetsområde"	"Centrala staden"	"Totalt"	..
"2021"	"Universitetsområde"	"Västerslätt"	"Totalt"	..
"2021"	"Universitetsområde"	"Ersboda/Ersmark"	"Totalt"	..
"2021"	"Universitetsområde"	"Backen"	"Totalt"	..
"2021"	"Universitetsområde"	"Umeå västra landsbygd"	"Totalt"	..
"2021"	"Universitetsområde"	"Tavelsjö"	"Totalt"	..
"2021"	"Universitetsområde"	"Teg"	"Totalt"	..
"2021"	"Universitetsområde"	"Umeå södra landsbygd"	"Totalt"	..
"2021"	"Universitetsområde"	"Östra stadsdelen"	"Totalt"	..
"2021"	"Universitetsområde"	"Marieområdet"	"Totalt"	..
"2021"	"Universitetsområde"	"Universitetsområdet"	"Totalt"	..
"2021"	"Universitetsområde"	"Tomteboområdet"	"Totalt"	..
"2021"	"Universitetsområde"	"Holmsund"	"Totalt"	..
